,State,County,ChronicConditions,Beneficiaries,Prevalence
48587,OR,Tillamook,Hepatitis (Chronic Viral B & C),5731.0,0.7503
48588,OR,Tillamook,Hyperlipidemia,5731.0,26.156
48589,OR,Tillamook,Hypertension,5731.0,40.9876
48590,OR,Tillamook,Ischemic Heart Disease,5731.0,18.2167
48591,OR,Tillamook,Osteoporosis,5731.0,3.9609
48592,OR,Tillamook,Schizophrenia and Other Psychotic Disorders,5731.0,1.4134
48593,OR,Tillamook,Stroke,5731.0,2.0241
48594,OR,Umatilla,Alcohol Abuse,12031.0,1.7122
48595,OR,Umatilla,Alzheimer's Disease/Dementia,12031.0,8.3035
48596,OR,Umatilla,Arthritis,12031.0,32.2916
48597,OR,Umatilla,Asthma,12031.0,4.2889
48598,OR,Umatilla,Atrial Fibrillation,12031.0,8.3534
48599,OR,Umatilla,Autism Spectrum Disorders,12031.0,0.266
48600,OR,Umatilla,COPD,12031.0,10.5062
48601,OR,Umatilla,Cancer,12031.0,6.3752
48602,OR,Umatilla,Chronic Kidney Disease,12031.0,23.5392
48603,OR,Umatilla,Depression,12031.0,15.2606
48604,OR,Umatilla,Diabetes,12031.0,26.3652
48605,OR,Umatilla,Drug/Substance Abuse,12031.0,4.2141
48606,OR,Umatilla,HIV/AIDS,12031.0,0.1662
48607,OR,Umatilla,Heart Failure,12031.0,12.501
48608,OR,Umatilla,Hepatitis (Chronic Viral B & C),12031.0,0.7564
48609,OR,Umatilla,Hyperlipidemia,12031.0,37.7857
48610,OR,Umatilla,Hypertension,12031.0,50.1704
48611,OR,Umatilla,Ischemic Heart Disease,12031.0,21.1786
48612,OR,Umatilla,Osteoporosis,12031.0,4.9372
48613,OR,Umatilla,Schizophrenia and Other Psychotic Disorders,12031.0,1.9367
48614,OR,Umatilla,Stroke,12031.0,2.6182
48615,OR,Union,Alcohol Abuse,5393.0,1.5019
48616,OR,Union,Alzheimer's Disease/Dementia,5393.0,7.9918
48617,OR,Union,Arthritis,5393.0,31.6892
48618,OR,Union,Asthma,5393.0,4.339
48619,OR,Union,Atrial Fibrillation,5393.0,7.2131
48620,OR,Union,Autism Spectrum Disorders,5393.0,0.2967
48621,OR,Union,COPD,5393.0,9.2527
48622,OR,Union,Cancer,5393.0,6.4714
48623,OR,Union,Chronic Kidney Disease,5393.0,18.3757
48624,OR,Union,Depression,5393.0,13.2579
48625,OR,Union,Diabetes,5393.0,21.6206
48626,OR,Union,Drug/Substance Abuse,5393.0,3.69
48628,OR,Union,Heart Failure,5393.0,11.4593
48629,OR,Union,Hepatitis (Chronic Viral B & C),5393.0,0.7046
48630,OR,Union,Hyperlipidemia,5393.0,24.5874
48631,OR,Union,Hypertension,5393.0,40.2188
48632,OR,Union,Ischemic Heart Disease,5393.0,26.349
48633,OR,Union,Osteoporosis,5393.0,4.376
48634,OR,Union,Schizophrenia and Other Psychotic Disorders,5393.0,0.9457
48635,OR,Union,Stroke,5393.0,2.6887
48657,OR,Wallowa,Alcohol Abuse,2156.0,1.2523
48658,OR,Wallowa,Alzheimer's Disease/Dementia,2156.0,7.6531
48659,OR,Wallowa,Arthritis,2156.0,28.0148
48660,OR,Wallowa,Asthma,2156.0,4.4991
48661,OR,Wallowa,Atrial Fibrillation,2156.0,6.7718
48663,OR,Wallowa,COPD,2156.0,7.9314
48664,OR,Wallowa,Cancer,2156.0,5.9369
48665,OR,Wallowa,Chronic Kidney Disease,2156.0,18.5993
48666,OR,Wallowa,Depression,2156.0,11.8275
48667,OR,Wallowa,Diabetes,2156.0,16.6048
48668,OR,Wallowa,Drug/Substance Abuse,2156.0,3.6178
48670,OR,Wallowa,Heart Failure,2156.0,10.2505
48672,OR,Wallowa,Hyperlipidemia,2156.0,27.5046
48673,OR,Wallowa,Hypertension,2156.0,43.0891
48674,OR,Wallowa,Ischemic Heart Disease,2156.0,18.5529
48675,OR,Wallowa,Osteoporosis,2156.0,5.705
48676,OR,Wallowa,Schizophrenia and Other Psychotic Disorders,2156.0,1.7161
48677,OR,Wallowa,Stroke,2156.0,1.6234
48678,OR,Wasco,Alcohol Abuse,4655.0,2.9216
48679,OR,Wasco,Alzheimer's Disease/Dementia,4655.0,9.4522
48680,OR,Wasco,Arthritis,4655.0,29.4092
48681,OR,Wasco,Asthma,4655.0,3.2223
48682,OR,Wasco,Atrial Fibrillation,4655.0,7.7981
48684,OR,Wasco,COPD,4655.0,8.8937
48685,OR,Wasco,Cancer,4655.0,6.9603
48686,OR,Wasco,Chronic Kidney Disease,4655.0,17.2932
48687,OR,Wasco,Depression,4655.0,18.217
48688,OR,Wasco,Diabetes,4655.0,21.6756
48689,OR,Wasco,Drug/Substance Abuse,4655.0,4.7691
48691,OR,Wasco,Heart Failure,4655.0,11.7723
48692,OR,Wasco,Hepatitis (Chronic Viral B & C),4655.0,1.0741
48693,OR,Wasco,Hyperlipidemia,4655.0,26.9603
48694,OR,Wasco,Hypertension,4655.0,41.0097
48695,OR,Wasco,Ischemic Heart Disease,4655.0,21.5682
48696,OR,Wasco,Osteoporosis,4655.0,5.0698
48697,OR,Wasco,Schizophrenia and Other Psychotic Disorders,4655.0,2.0193
48698,OR,Wasco,Stroke,4655.0,2.8571
48699,OR,Washington,Alcohol Abuse,26851.0,2.566
48700,OR,Washington,Alzheimer's Disease/Dementia,26851.0,9.7017
48701,OR,Washington,Arthritis,26851.0,25.1313
48702,OR,Washington,Asthma,26851.0,4.5808
48703,OR,Washington,Atrial Fibrillation,26851.0,7.9699
48704,OR,Washington,Autism Spectrum Disorders,26851.0,0.4059
48705,OR,Washington,COPD,26851.0,6.6106
48706,OR,Washington,Cancer,26851.0,7.1729
48707,OR,Washington,Chronic Kidney Disease,26851.0,20.1631
48708,OR,Washington,Depression,26851.0,18.3159
48709,OR,Washington,Diabetes,26851.0,20.8558
48710,OR,Washington,Drug/Substance Abuse,26851.0,3.9738
48711,OR,Washington,HIV/AIDS,26851.0,0.2309
48712,OR,Washington,Heart Failure,26851.0,11.3515
48713,OR,Washington,Hepatitis (Chronic Viral B & C),26851.0,0.9311
48714,OR,Washington,Hyperlipidemia,26851.0,31.9206
48715,OR,Washington,Hypertension,26851.0,42.274
48716,OR,Washington,Ischemic Heart Disease,26851.0,18.0366
48717,OR,Washington,Osteoporosis,26851.0,5.754
48718,OR,Washington,Schizophrenia and Other Psychotic Disorders,26851.0,3.08
48719,OR,Washington,Stroke,26851.0,2.9198
48721,OR,Wheeler,Alzheimer's Disease/Dementia,393.0,5.598
48722,OR,Wheeler,Arthritis,393.0,23.6641
48724,OR,Wheeler,Atrial Fibrillation,393.0,7.3791
48725,OR,Wheeler,Autism Spectrum Disorders,393.0,0.0
48726,OR,Wheeler,COPD,393.0,6.3613
48727,OR,Wheeler,Cancer,393.0,7.1247
48728,OR,Wheeler,Chronic Kidney Disease,393.0,13.9949
48729,OR,Wheeler,Depression,393.0,11.7048
48730,OR,Wheeler,Diabetes,393.0,19.5929
48732,OR,Wheeler,HIV/AIDS,393.0,0.0
48733,OR,Wheeler,Heart Failure,393.0,7.1247
48735,OR,Wheeler,Hyperlipidemia,393.0,27.9898
48736,OR,Wheeler,Hypertension,393.0,40.2036
48737,OR,Wheeler,Ischemic Heart Disease,393.0,17.5573
48738,OR,Wheeler,Osteoporosis,393.0,5.598
48741,OR,Yamhill,Alcohol Abuse,8729.0,2.7036
48742,OR,Yamhill,Alzheimer's Disease/Dementia,8729.0,9.3825
48743,OR,Yamhill,Arthritis,8729.0,28.4798
48744,OR,Yamhill,Asthma,8729.0,4.4679
48745,OR,Yamhill,Atrial Fibrillation,8729.0,7.9734
48746,OR,Yamhill,Autism Spectrum Disorders,8729.0,0.4239
48747,OR,Yamhill,COPD,8729.0,9.6231
48748,OR,Yamhill,Cancer,8729.0,6.9538
48749,OR,Yamhill,Chronic Kidney Disease,8729.0,22.7288
48750,OR,Yamhill,Depression,8729.0,19.04
48751,OR,Yamhill,Diabetes,8729.0,23.2329
48752,OR,Yamhill,Drug/Substance Abuse,8729.0,4.2044
48754,OR,Yamhill,Heart Failure,8729.0,14.5377
48755,OR,Yamhill,Hepatitis (Chronic Viral B & C),8729.0,1.0196
48756,OR,Yamhill,Hyperlipidemia,8729.0,32.5467
48757,OR,Yamhill,Hypertension,8729.0,47.1761
48758,OR,Yamhill,Ischemic Heart Disease,8729.0,20.1169
48759,OR,Yamhill,Osteoporosis,8729.0,5.8082
48760,OR,Yamhill,Schizophrenia and Other Psychotic Disorders,8729.0,2.2225
48761,OR,Yamhill,Stroke,8729.0,2.4516
48783,PA,Adams,Alcohol Abuse,15132.0,1.3019
48784,PA,Adams,Alzheimer's Disease/Dementia,15132.0,9.5229
48785,PA,Adams,Arthritis,15132.0,36.0362
48786,PA,Adams,Asthma,15132.0,5.7098
48787,PA,Adams,Atrial Fibrillation,15132.0,10.0714
48788,PA,Adams,Autism Spectrum Disorders,15132.0,0.1718
48789,PA,Adams,COPD,15132.0,11.3865
48790,PA,Adams,Cancer,15132.0,8.7959
48791,PA,Adams,Chronic Kidney Disease,15132.0,23.0505
48792,PA,Adams,Depression,15132.0,19.8189
48793,PA,Adams,Diabetes,15132.0,27.3592
48794,PA,Adams,Drug/Substance Abuse,15132.0,2.2865
48795,PA,Adams,HIV/AIDS,15132.0,0.0991
48796,PA,Adams,Heart Failure,15132.0,11.9878
48797,PA,Adams,Hepatitis (Chronic Viral B & C),15132.0,0.3899
48798,PA,Adams,Hyperlipidemia,15132.0,61.4261
48799,PA,Adams,Hypertension,15132.0,62.6685
48800,PA,Adams,Ischemic Heart Disease,15132.0,26.6786
48801,PA,Adams,Osteoporosis,15132.0,7.2297
48802,PA,Adams,Schizophrenia and Other Psychotic Disorders,15132.0,2.0817
48803,PA,Adams,Stroke,15132.0,4.5004
48804,PA,Allegheny,Alcohol Abuse,73353.0,2.4171
48805,PA,Allegheny,Alzheimer's Disease/Dementia,73353.0,11.6587
48806,PA,Allegheny,Arthritis,73353.0,36.0585
48807,PA,Allegheny,Asthma,73353.0,5.0659
48808,PA,Allegheny,Atrial Fibrillation,73353.0,9.1734
48809,PA,Allegheny,Autism Spectrum Disorders,73353.0,0.349
48810,PA,Allegheny,COPD,73353.0,11.0738
48811,PA,Allegheny,Cancer,73353.0,8.8285
48812,PA,Allegheny,Chronic Kidney Disease,73353.0,22.1191
48813,PA,Allegheny,Depression,73353.0,20.1655
48814,PA,Allegheny,Diabetes,73353.0,22.7489
48815,PA,Allegheny,Drug/Substance Abuse,73353.0,3.3387
48816,PA,Allegheny,HIV/AIDS,73353.0,0.3013
48817,PA,Allegheny,Heart Failure,73353.0,13.1433
48818,PA,Allegheny,Hepatitis (Chronic Viral B & C),73353.0,0.7525
48819,PA,Allegheny,Hyperlipidemia,73353.0,42.7358
48820,PA,Allegheny,Hypertension,73353.0,53.0421
48821,PA,Allegheny,Ischemic Heart Disease,73353.0,25.759
48822,PA,Allegheny,Osteoporosis,73353.0,7.3303
48823,PA,Allegheny,Schizophrenia and Other Psychotic Disorders,73353.0,3.2364
48824,PA,Allegheny,Stroke,73353.0,4.5056
48825,PA,Armstrong,Alcohol Abuse,4977.0,2.1298
48826,PA,Armstrong,Alzheimer's Disease/Dementia,4977.0,9.8654
48827,PA,Armstrong,Arthritis,4977.0,32.1479
48828,PA,Armstrong,Asthma,4977.0,4.1591
48829,PA,Armstrong,Atrial Fibrillation,4977.0,8.3384
48830,PA,Armstrong,Autism Spectrum Disorders,4977.0,0.3617
48831,PA,Armstrong,COPD,4977.0,11.8746
48832,PA,Armstrong,Cancer,4977.0,8.9009
48833,PA,Armstrong,Chronic Kidney Disease,4977.0,24.3319
48834,PA,Armstrong,Depression,4977.0,20.1527
48835,PA,Armstrong,Diabetes,4977.0,25.437
48836,PA,Armstrong,Drug/Substance Abuse,4977.0,3.5363
48838,PA,Armstrong,Heart Failure,4977.0,13.1806
48839,PA,Armstrong,Hepatitis (Chronic Viral B & C),4977.0,0.442
48840,PA,Armstrong,Hyperlipidemia,4977.0,47.2775
48841,PA,Armstrong,Hypertension,4977.0,55.4953
48842,PA,Armstrong,Ischemic Heart Disease,4977.0,25.4571
48843,PA,Armstrong,Osteoporosis,4977.0,7.3337
48844,PA,Armstrong,Schizophrenia and Other Psychotic Disorders,4977.0,2.6924
48845,PA,Armstrong,Stroke,4977.0,4.34
48846,PA,Beaver,Alcohol Abuse,11812.0,2.5144
48847,PA,Beaver,Alzheimer's Disease/Dementia,11812.0,10.0322
48848,PA,Beaver,Arthritis,11812.0,31.7643
48849,PA,Beaver,Asthma,11812.0,4.6732
48850,PA,Beaver,Atrial Fibrillation,11812.0,8.7623
48851,PA,Beaver,Autism Spectrum Disorders,11812.0,0.2032
48852,PA,Beaver,COPD,11812.0,10.6248
48853,PA,Beaver,Cancer,11812.0,7.4077
48854,PA,Beaver,Chronic Kidney Disease,11812.0,22.6888
48855,PA,Beaver,Depression,11812.0,19.6241
48856,PA,Beaver,Diabetes,11812.0,24.1534
48857,PA,Beaver,Drug/Substance Abuse,11812.0,3.8097
48858,PA,Beaver,HIV/AIDS,11812.0,0.127
48859,PA,Beaver,Heart Failure,11812.0,11.9031
48860,PA,Beaver,Hepatitis (Chronic Viral B & C),11812.0,0.5672
48861,PA,Beaver,Hyperlipidemia,11812.0,46.1649
48862,PA,Beaver,Hypertension,11812.0,53.3864
48863,PA,Beaver,Ischemic Heart Disease,11812.0,23.383
48864,PA,Beaver,Osteoporosis,11812.0,6.1463
48865,PA,Beaver,Schizophrenia and Other Psychotic Disorders,11812.0,3.3779
48866,PA,Beaver,Stroke,11812.0,3.2933
48867,PA,Bedford,Alcohol Abuse,5718.0,1.3291
48868,PA,Bedford,Alzheimer's Disease/Dementia,5718.0,8.7968
48869,PA,Bedford,Arthritis,5718.0,40.2239
48870,PA,Bedford,Asthma,5718.0,5.334
48871,PA,Bedford,Atrial Fibrillation,5718.0,8.9717
48872,PA,Bedford,Autism Spectrum Disorders,5718.0,0.3148
48873,PA,Bedford,COPD,5718.0,12.4169
48874,PA,Bedford,Cancer,5718.0,9.2865
48875,PA,Bedford,Chronic Kidney Disease,5718.0,23.05
48876,PA,Bedford,Depression,5718.0,19.3075
48877,PA,Bedford,Diabetes,5718.0,25.8307
48878,PA,Bedford,Drug/Substance Abuse,5718.0,3.7251
48880,PA,Bedford,Heart Failure,5718.0,13.6761
48881,PA,Bedford,Hepatitis (Chronic Viral B & C),5718.0,0.4547
48882,PA,Bedford,Hyperlipidemia,5718.0,52.5708
48883,PA,Bedford,Hypertension,5718.0,59.0766
48884,PA,Bedford,Ischemic Heart Disease,5718.0,34.7499
48885,PA,Bedford,Osteoporosis,5718.0,5.9636
48886,PA,Bedford,Schizophrenia and Other Psychotic Disorders,5718.0,2.2385
48887,PA,Bedford,Stroke,5718.0,4.2322
48888,PA,Berks,Alcohol Abuse,48031.0,1.626
48889,PA,Berks,Alzheimer's Disease/Dementia,48031.0,10.3683
48890,PA,Berks,Arthritis,48031.0,35.8893
48891,PA,Berks,Asthma,48031.0,7.0496
48892,PA,Berks,Atrial Fibrillation,48031.0,9.65
48893,PA,Berks,Autism Spectrum Disorders,48031.0,0.2498
48894,PA,Berks,COPD,48031.0,10.5578
48895,PA,Berks,Cancer,48031.0,8.8443
48896,PA,Berks,Chronic Kidney Disease,48031.0,25.7667
48897,PA,Berks,Depression,48031.0,19.3188
48898,PA,Berks,Diabetes,48031.0,26.1352
48899,PA,Berks,Drug/Substance Abuse,48031.0,2.5255
48900,PA,Berks,HIV/AIDS,48031.0,0.2478
48901,PA,Berks,Heart Failure,48031.0,13.3372
48902,PA,Berks,Hepatitis (Chronic Viral B & C),48031.0,0.7932
48903,PA,Berks,Hyperlipidemia,48031.0,60.5984
48904,PA,Berks,Hypertension,48031.0,62.4055
48905,PA,Berks,Ischemic Heart Disease,48031.0,26.3767
48906,PA,Berks,Osteoporosis,48031.0,9.6875
48907,PA,Berks,Schizophrenia and Other Psychotic Disorders,48031.0,2.6649
48908,PA,Berks,Stroke,48031.0,4.0328
48909,PA,Blair,Alcohol Abuse,13080.0,1.8196
48910,PA,Blair,Alzheimer's Disease/Dementia,13080.0,10.1911
48911,PA,Blair,Arthritis,13080.0,34.3502
48912,PA,Blair,Asthma,13080.0,5.107
48913,PA,Blair,Atrial Fibrillation,13080.0,9.0214
48914,PA,Blair,Autism Spectrum Disorders,13080.0,0.3593
48915,PA,Blair,COPD,13080.0,11.0398
48916,PA,Blair,Cancer,13080.0,7.5
48917,PA,Blair,Chronic Kidney Disease,13080.0,22.4083
48918,PA,Blair,Depression,13080.0,20.4281
48919,PA,Blair,Diabetes,13080.0,27.026
48920,PA,Blair,Drug/Substance Abuse,13080.0,3.7462
48921,PA,Blair,HIV/AIDS,13080.0,0.1453
48922,PA,Blair,Heart Failure,13080.0,14.5795
48923,PA,Blair,Hepatitis (Chronic Viral B & C),13080.0,0.3287
48924,PA,Blair,Hyperlipidemia,13080.0,49.2584
48925,PA,Blair,Hypertension,13080.0,54.6483
48926,PA,Blair,Ischemic Heart Disease,13080.0,36.422
48927,PA,Blair,Osteoporosis,13080.0,6.1774
48928,PA,Blair,Schizophrenia and Other Psychotic Disorders,13080.0,2.9587
48929,PA,Blair,Stroke,13080.0,4.4037
48930,PA,Bradford,Alcohol Abuse,10151.0,1.6944
48931,PA,Bradford,Alzheimer's Disease/Dementia,10151.0,7.6347
48932,PA,Bradford,Arthritis,10151.0,30.2729
48933,PA,Bradford,Asthma,10151.0,4.0587
48934,PA,Bradford,Atrial Fibrillation,10151.0,8.2356
48935,PA,Bradford,Autism Spectrum Disorders,10151.0,0.2364
48936,PA,Bradford,COPD,10151.0,12.1466
48937,PA,Bradford,Cancer,10151.0,7.7726
48938,PA,Bradford,Chronic Kidney Disease,10151.0,21.0127
48939,PA,Bradford,Depression,10151.0,17.9096
48940,PA,Bradford,Diabetes,10151.0,25.4852
48941,PA,Bradford,Drug/Substance Abuse,10151.0,1.6846
48943,PA,Bradford,Heart Failure,10151.0,14.4025
48944,PA,Bradford,Hepatitis (Chronic Viral B & C),10151.0,0.5418
48945,PA,Bradford,Hyperlipidemia,10151.0,40.3507
48946,PA,Bradford,Hypertension,10151.0,52.7633
48947,PA,Bradford,Ischemic Heart Disease,10151.0,24.8645
48948,PA,Bradford,Osteoporosis,10151.0,4.2557
48949,PA,Bradford,Schizophrenia and Other Psychotic Disorders,10151.0,2.3347
48950,PA,Bradford,Stroke,10151.0,3.8026
48951,PA,Bucks,Alcohol Abuse,77127.0,2.1017
48952,PA,Bucks,Alzheimer's Disease/Dementia,77127.0,10.0004
48953,PA,Bucks,Arthritis,77127.0,35.3262
48954,PA,Bucks,Asthma,77127.0,5.5636
48955,PA,Bucks,Atrial Fibrillation,77127.0,10.462
48956,PA,Bucks,Autism Spectrum Disorders,77127.0,0.2814
48957,PA,Bucks,COPD,77127.0,10.5657
48958,PA,Bucks,Cancer,77127.0,10.0769
48959,PA,Bucks,Chronic Kidney Disease,77127.0,23.8593
48960,PA,Bucks,Depression,77127.0,19.0309
48961,PA,Bucks,Diabetes,77127.0,23.7297
48962,PA,Bucks,Drug/Substance Abuse,77127.0,3.725
48963,PA,Bucks,HIV/AIDS,77127.0,0.2204
48964,PA,Bucks,Heart Failure,77127.0,11.2944
48965,PA,Bucks,Hepatitis (Chronic Viral B & C),77127.0,0.7014
48966,PA,Bucks,Hyperlipidemia,77127.0,55.8157
48967,PA,Bucks,Hypertension,77127.0,58.2286
48968,PA,Bucks,Ischemic Heart Disease,77127.0,28.6748
48969,PA,Bucks,Osteoporosis,77127.0,7.6523
48970,PA,Bucks,Schizophrenia and Other Psychotic Disorders,77127.0,2.4129
48971,PA,Bucks,Stroke,77127.0,4.7558
48972,PA,Butler,Alcohol Abuse,13013.0,1.6752
48973,PA,Butler,Alzheimer's Disease/Dementia,13013.0,10.0284
48974,PA,Butler,Arthritis,13013.0,37.4549
48975,PA,Butler,Asthma,13013.0,4.4571
48976,PA,Butler,Atrial Fibrillation,13013.0,9.0602
48977,PA,Butler,Autism Spectrum Disorders,13013.0,0.2766
48978,PA,Butler,COPD,13013.0,10.3051
48979,PA,Butler,Cancer,13013.0,9.0755
48980,PA,Butler,Chronic Kidney Disease,13013.0,21.8397
48981,PA,Butler,Depression,13013.0,18.1741
48982,PA,Butler,Diabetes,13013.0,23.6379
48983,PA,Butler,Drug/Substance Abuse,13013.0,2.6512
48984,PA,Butler,HIV/AIDS,13013.0,0.0845
48985,PA,Butler,Heart Failure,13013.0,13.3021
48986,PA,Butler,Hepatitis (Chronic Viral B & C),13013.0,0.3996
48987,PA,Butler,Hyperlipidemia,13013.0,49.6427
48988,PA,Butler,Hypertension,13013.0,53.9537
48989,PA,Butler,Ischemic Heart Disease,13013.0,25.5514
48990,PA,Butler,Osteoporosis,13013.0,7.3772
48991,PA,Butler,Schizophrenia and Other Psychotic Disorders,13013.0,2.0748
48992,PA,Butler,Stroke,13013.0,4.0191
48993,PA,Cambria,Alcohol Abuse,11319.0,1.8641
48994,PA,Cambria,Alzheimer's Disease/Dementia,11319.0,11.0522
48995,PA,Cambria,Arthritis,11319.0,36.1251
48996,PA,Cambria,Asthma,11319.0,4.541
48997,PA,Cambria,Atrial Fibrillation,11319.0,8.1721
48998,PA,Cambria,Autism Spectrum Disorders,11319.0,1.0513
48999,PA,Cambria,COPD,11319.0,11.8297
49000,PA,Cambria,Cancer,11319.0,7.5537
49001,PA,Cambria,Chronic Kidney Disease,11319.0,24.1187
49002,PA,Cambria,Depression,11319.0,18.7561
49003,PA,Cambria,Diabetes,11319.0,26.1331
49004,PA,Cambria,Drug/Substance Abuse,11319.0,4.0993
49005,PA,Cambria,HIV/AIDS,11319.0,0.2297
49006,PA,Cambria,Heart Failure,11319.0,15.3282
49007,PA,Cambria,Hepatitis (Chronic Viral B & C),11319.0,0.6096
49008,PA,Cambria,Hyperlipidemia,11319.0,50.402
49009,PA,Cambria,Hypertension,11319.0,55.102
49010,PA,Cambria,Ischemic Heart Disease,11319.0,31.5134
49011,PA,Cambria,Osteoporosis,11319.0,6.3698
49012,PA,Cambria,Schizophrenia and Other Psychotic Disorders,11319.0,4.1523
49013,PA,Cambria,Stroke,11319.0,3.1982
49014,PA,Cameron,Alcohol Abuse,921.0,2.6059
49015,PA,Cameron,Alzheimer's Disease/Dementia,921.0,11.9435
49016,PA,Cameron,Arthritis,921.0,31.1618
49017,PA,Cameron,Asthma,921.0,5.9718
49018,PA,Cameron,Atrial Fibrillation,921.0,11.1835
49020,PA,Cameron,COPD,921.0,16.6124
49021,PA,Cameron,Cancer,921.0,10.0977
49022,PA,Cameron,Chronic Kidney Disease,921.0,30.1846
49023,PA,Cameron,Depression,921.0,22.1498
49024,PA,Cameron,Diabetes,921.0,30.5103
49025,PA,Cameron,Drug/Substance Abuse,921.0,3.5831
49027,PA,Cameron,Heart Failure,921.0,14.5494
49029,PA,Cameron,Hyperlipidemia,921.0,51.5744
49030,PA,Cameron,Hypertension,921.0,59.1748
49031,PA,Cameron,Ischemic Heart Disease,921.0,31.3789
49032,PA,Cameron,Osteoporosis,921.0,8.4691
49033,PA,Cameron,Schizophrenia and Other Psychotic Disorders,921.0,2.4973
49034,PA,Cameron,Stroke,921.0,3.2573
49035,PA,Carbon,Alcohol Abuse,11270.0,1.8367
49036,PA,Carbon,Alzheimer's Disease/Dementia,11270.0,9.1837
49037,PA,Carbon,Arthritis,11270.0,38.2609
49038,PA,Carbon,Asthma,11270.0,4.7915
49039,PA,Carbon,Atrial Fibrillation,11270.0,9.299
49040,PA,Carbon,Autism Spectrum Disorders,11270.0,0.1775
49041,PA,Carbon,COPD,11270.0,13.2032
49042,PA,Carbon,Cancer,11270.0,8.3407
49043,PA,Carbon,Chronic Kidney Disease,11270.0,25.945
49044,PA,Carbon,Depression,11270.0,19.4587
49045,PA,Carbon,Diabetes,11270.0,29.2813
49046,PA,Carbon,Drug/Substance Abuse,11270.0,3.8509
49047,PA,Carbon,HIV/AIDS,11270.0,0.2218
49048,PA,Carbon,Heart Failure,11270.0,14.2325
49049,PA,Carbon,Hepatitis (Chronic Viral B & C),11270.0,0.559
49050,PA,Carbon,Hyperlipidemia,11270.0,56.4951
49051,PA,Carbon,Hypertension,11270.0,63.8421
49052,PA,Carbon,Ischemic Heart Disease,11270.0,29.5652
49053,PA,Carbon,Osteoporosis,11270.0,6.7081
49054,PA,Carbon,Schizophrenia and Other Psychotic Disorders,11270.0,3.0612
49055,PA,Carbon,Stroke,11270.0,4.5075
49056,PA,Centre,Alcohol Abuse,10764.0,1.9417
49057,PA,Centre,Alzheimer's Disease/Dementia,10764.0,10.1635
49058,PA,Centre,Arthritis,10764.0,33.5284
49059,PA,Centre,Asthma,10764.0,7.042
49060,PA,Centre,Atrial Fibrillation,10764.0,9.2066
49061,PA,Centre,Autism Spectrum Disorders,10764.0,0.3437
49062,PA,Centre,COPD,10764.0,10.7767
49063,PA,Centre,Cancer,10764.0,9.5132
49064,PA,Centre,Chronic Kidney Disease,10764.0,25.7525
49065,PA,Centre,Depression,10764.0,21.1817
49066,PA,Centre,Diabetes,10764.0,23.9038
49067,PA,Centre,Drug/Substance Abuse,10764.0,3.0658
49068,PA,Centre,HIV/AIDS,10764.0,0.1579
49069,PA,Centre,Heart Failure,10764.0,12.2817
49070,PA,Centre,Hepatitis (Chronic Viral B & C),10764.0,0.4738
49071,PA,Centre,Hyperlipidemia,10764.0,49.424
49072,PA,Centre,Hypertension,10764.0,55.1932
49073,PA,Centre,Ischemic Heart Disease,10764.0,22.6682
49074,PA,Centre,Osteoporosis,10764.0,8.6678
49075,PA,Centre,Schizophrenia and Other Psychotic Disorders,10764.0,3.1122
49076,PA,Centre,Stroke,10764.0,3.1122
49077,PA,Chester,Alcohol Abuse,60842.0,1.7274
49078,PA,Chester,Alzheimer's Disease/Dementia,60842.0,10.6916
49079,PA,Chester,Arthritis,60842.0,32.6551
49080,PA,Chester,Asthma,60842.0,5.0935
49081,PA,Chester,Atrial Fibrillation,60842.0,10.2298
49082,PA,Chester,Autism Spectrum Disorders,60842.0,0.286
49083,PA,Chester,COPD,60842.0,8.6519
49084,PA,Chester,Cancer,60842.0,9.9339
49085,PA,Chester,Chronic Kidney Disease,60842.0,20.6058
49086,PA,Chester,Depression,60842.0,18.2111
49087,PA,Chester,Diabetes,60842.0,21.9224
49088,PA,Chester,Drug/Substance Abuse,60842.0,2.8467
49089,PA,Chester,HIV/AIDS,60842.0,0.1282
49090,PA,Chester,Heart Failure,60842.0,11.571
49091,PA,Chester,Hepatitis (Chronic Viral B & C),60842.0,0.6016
49092,PA,Chester,Hyperlipidemia,60842.0,54.3325
49093,PA,Chester,Hypertension,60842.0,54.3621
49094,PA,Chester,Ischemic Heart Disease,60842.0,27.2345
49095,PA,Chester,Osteoporosis,60842.0,7.4472
49096,PA,Chester,Schizophrenia and Other Psychotic Disorders,60842.0,2.2501
49097,PA,Chester,Stroke,60842.0,4.3703
49098,PA,Clarion,Alcohol Abuse,5314.0,1.6936
49099,PA,Clarion,Alzheimer's Disease/Dementia,5314.0,13.041
49100,PA,Clarion,Arthritis,5314.0,30.6549
49101,PA,Clarion,Asthma,5314.0,4.2906
49102,PA,Clarion,Atrial Fibrillation,5314.0,8.9387
49103,PA,Clarion,Autism Spectrum Disorders,5314.0,0.5457
49104,PA,Clarion,COPD,5314.0,11.9496
49105,PA,Clarion,Cancer,5314.0,7.9977
49106,PA,Clarion,Chronic Kidney Disease,5314.0,25.461
49107,PA,Clarion,Depression,5314.0,19.7027
49108,PA,Clarion,Diabetes,5314.0,27.0041
49109,PA,Clarion,Drug/Substance Abuse,5314.0,2.1641
49111,PA,Clarion,Heart Failure,5314.0,13.7561
49112,PA,Clarion,Hepatitis (Chronic Viral B & C),5314.0,0.3387
